"path";"hash";"size (mb)"
"C:\Program Files\JetBrains\jdk-17.0.1\legal\jdk.xml.dom\COPYRIGHT";"7AFB3A2DC57CB16223DDDC970E0B464311E5311484C793ABF9327A19EF629018";"0"
"C:\Program Files\JetBrains\jdk-17.0.1\legal\jdk.zipfs\COPYRIGHT";"7AFB3A2DC57CB16223DDDC970E0B464311E5311484C793ABF9327A19EF629018";"0"
"C:\Program Files\Git\usr\share\vim\vim82\lang\menu_es.utf-8.vim";"DCB56B89C2A26ADCDB84B213DDE5F85BE422979E54594AB5E94ECBBDC56045CB";"0"
"C:\Program Files\Git\usr\share\vim\vim82\lang\menu_es_es.utf-8.vim";"DCB56B89C2A26ADCDB84B213DDE5F85BE422979E54594AB5E94ECBBDC56045CB";"0"
"C:\Program Files\Git\usr\share\vim\vim82\lang\menu_fi.utf-8.vim";"85A74EAC62E1B1C58E28B50FDC941747935123ADDD2E55A6740509383A488874";"0"
"C:\Program Files\Git\usr\share\vim\vim82\lang\menu_fi_fi.utf-8.vim";"85A74EAC62E1B1C58E28B50FDC941747935123ADDD2E55A6740509383A488874";"0"
"C:\Program Files\Git\usr\share\vim\vim82\lang\menu_it.utf-8.vim";"3ADAD3F35240E86A473D18B4F947CA43F38934E03CD8B63F11B6E69939EA9A97";"0"
"C:\Program Files\Git\usr\share\vim\vim82\lang\menu_it_it.utf-8.vim";"3ADAD3F35240E86A473D18B4F947CA43F38934E03CD8B63F11B6E69939EA9A97";"0"
"C:\Program Files\Git\usr\share\vim\vim82\lang\menu_sv.utf-8.vim";"399B05E4919AFF54BC20ED658F675065A2BAB7C9BE3DDCE584DD9C1AF4CB6411";"0"
"C:\Program Files\Git\usr\share\vim\vim82\lang\menu_sv_se.utf-8.vim";"399B05E4919AFF54BC20ED658F675065A2BAB7C9BE3DDCE584DD9C1AF4CB6411";"0"
"C:\Program Files\Git\usr\share\vim\vim82\lang\menu_af.utf-8.vim";"8E22C5F762EE94555A019FC4544183CC7725BAFDCA500E19056811B050354407";"0"
"C:\Program Files\Git\usr\share\vim\vim82\lang\menu_af_af.utf-8.vim";"8E22C5F762EE94555A019FC4544183CC7725BAFDCA500E19056811B050354407";"0"
"C:\Program Files\Git\usr\share\vim\vim82\lang\menu_is.utf-8.vim";"772C95AC4BDC4C1C5E080343B913A5105B1E5B09745C2F3A8A4BEB9218D2031D";"0"
"C:\Program Files\Git\usr\share\vim\vim82\lang\menu_is_is.utf-8.vim";"772C95AC4BDC4C1C5E080343B913A5105B1E5B09745C2F3A8A4BEB9218D2031D";"0"
"C:\Program Files\Git\usr\share\vim\vim82\lang\menu_cs.cp1250.vim";"A977607065ADE6B160BCFD4C18780F484F9213408FF5BD55C85CD0062D97F6DC";"0"
"C:\Program Files\Git\usr\share\vim\vim82\lang\menu_cs_cz.cp1250.vim";"A977607065ADE6B160BCFD4C18780F484F9213408FF5BD55C85CD0062D97F6DC";"0"
"C:\Program Files\Git\usr\share\vim\vim82\lang\menu_zh_cn.18030.vim";"55B9663ABE09F7B1A4C8CAEA9CAD94E06A01BC2FF001507CD6C9D01D5BA73217";"0"
"C:\Program Files\Git\usr\share\vim\vim82\lang\menu_zh_cn.gbk.vim";"55B9663ABE09F7B1A4C8CAEA9CAD94E06A01BC2FF001507CD6C9D01D5BA73217";"0"
"C:\Program Files\Git\usr\share\vim\vim82\lang\menu_de.utf-8.vim";"C7BCBCA42CB37B575E5CFE86C7304383F3481F2F15BC14BB75B316219B51D741";"0"
"C:\Program Files\Git\usr\share\vim\vim82\lang\menu_de_de.utf-8.vim";"C7BCBCA42CB37B575E5CFE86C7304383F3481F2F15BC14BB75B316219B51D741";"0"
"C:\Program Files\Git\usr\share\vim\vim82\lang\menu_fr.utf-8.vim";"66177974DD5DD1BA5588471F42FC89BE6DAF60026A976BDE8659E10BBB9E1A4E";"0"
"C:\Program Files\Git\usr\share\vim\vim82\lang\menu_fr_fr.utf-8.vim";"66177974DD5DD1BA5588471F42FC89BE6DAF60026A976BDE8659E10BBB9E1A4E";"0"
"C:\Program Files\Git\usr\share\vim\vim82\lang\menu_zh.big5.vim";"D0E02926E0DE40F38D7E65C92BCFC26028614C4529A794DBFED8E5F75F001095";"0"
"C:\Program Files\Git\usr\share\vim\vim82\lang\menu_zh.cp950.vim";"D0E02926E0DE40F38D7E65C92BCFC26028614C4529A794DBFED8E5F75F001095";"0"
"C:\Program Files\Git\usr\share\vim\vim82\lang\menu_zh_tw.big5.vim";"D0E02926E0DE40F38D7E65C92BCFC26028614C4529A794DBFED8E5F75F001095";"0"
"C:\Program Files\Git\usr\share\vim\vim82\lang\menu_zh_tw.cp950.vim";"D0E02926E0DE40F38D7E65C92BCFC26028614C4529A794DBFED8E5F75F001095";"0"
"C:\Program Files\Git\usr\share\vim\vim82\lang\menu_eo_eo.utf-8.vim";"E6F48DDFCB5B74E83A3F67BE4A26F73C213A846DFFD36A4EE3800C9130E476BA";"0"
"C:\Program Files\Git\usr\share\vim\vim82\lang\menu_eo_xx.utf-8.vim";"E6F48DDFCB5B74E83A3F67BE4A26F73C213A846DFFD36A4EE3800C9130E476BA";"0"
"C:\Program Files\Git\usr\share\vim\vim82\lang\menu_sk.cp1250.vim";"AC5309F92604B4EFCB11FD97ED1927E2DBB361391DF3E740CE7DE39D6620DCD2";"0"
"C:\Program Files\Git\usr\share\vim\vim82\lang\menu_sk_sk.cp1250.vim";"AC5309F92604B4EFCB11FD97ED1927E2DBB361391DF3E740CE7DE39D6620DCD2";"0"
"C:\Program Files\Git\usr\share\vim\vim82\lang\menu_nl.utf-8.vim";"B9CEF3642B66B4334FA4DE1F407198529B59F908D4AF43A6EF97E328D1D1777A";"0"
"C:\Program Files\Git\usr\share\vim\vim82\lang\menu_nl_nl.utf-8.vim";"B9CEF3642B66B4334FA4DE1F407198529B59F908D4AF43A6EF97E328D1D1777A";"0"
"C:\Program Files\Git\usr\share\vim\vim82\lang\menu_pl.cp1250.vim";"FBC18E92198BCE30FAB71D8D1C69643A5BF67FAAD7F133C8F555F86E41EA10BD";"0"
"C:\Program Files\Git\usr\share\vim\vim82\lang\menu_pl_pl.cp1250.vim";"FBC18E92198BCE30FAB71D8D1C69643A5BF67FAAD7F133C8F555F86E41EA10BD";"0"
"C:\Program Files\Git\usr\share\vim\vim82\lang\menu_pt_pt.latin1.vim";"ABEBC1E3A48C21685776F2A1EAA4729C23CC5C437A082160798DEAECA086BF29";"0"
"C:\Program Files\Git\usr\share\vim\vim82\lang\menu_pt_pt.utf-8.vim";"ABEBC1E3A48C21685776F2A1EAA4729C23CC5C437A082160798DEAECA086BF29";"0"
"C:\Program Files\Git\usr\share\vim\vim82\lang\menu_sr.utf-8.vim";"B3A5C14DBE0D1004F95DDDD1CE09A5F63945EBC46A1EEABEA2DC3C80ADF8CA4E";"0"
"C:\Program Files\Git\usr\share\vim\vim82\lang\menu_sr_yu.utf-8.vim";"B3A5C14DBE0D1004F95DDDD1CE09A5F63945EBC46A1EEABEA2DC3C80ADF8CA4E";"0"
"C:\Program Files\Git\usr\share\vim\vim82\lang\nb\LC_MESSAGES\vim.mo";"43FC1249B5CDDF8DE5A4641F7D9361F65625C7519088954BEC5410294567117A";"0,02"
"C:\Program Files\Git\usr\share\vim\vim82\lang\no\LC_MESSAGES\vim.mo";"43FC1249B5CDDF8DE5A4641F7D9361F65625C7519088954BEC5410294567117A";"0,02"
"C:\Program Files\JetBrains\IntelliJ IDEA Community Edition 2021.3.1\plugins\PowerShell\lib\LanguageHost\modules\Plaster\Templates\NewPowerShellScriptModule\editor\VSCode\tasks.json";"8B21A7E22F4DE75A3666B0C2585B15FEF7FD59A6AC78CAE95BE8B08774264604";"0"
"C:\Program Files\JetBrains\Plaster\1.1.3\Templates\NewPowerShellScriptModule\editor\VSCode\tasks.json";"8B21A7E22F4DE75A3666B0C2585B15FEF7FD59A6AC78CAE95BE8B08774264604";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\Plaster\1.1.3\Templates\NewPowerShellScriptModule\editor\VSCode\tasks.json";"8B21A7E22F4DE75A3666B0C2585B15FEF7FD59A6AC78CAE95BE8B08774264604";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices.VSCode\docs\Write-VSCodeHtmlContentView.md";"9F35D54EDCF4186F6E9BE21FB940D79E507E27A5AAA72BD83C914F110CBF9724";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices.VSCode\docs\Write-VSCodeHtmlContentView.md";"9F35D54EDCF4186F6E9BE21FB940D79E507E27A5AAA72BD83C914F110CBF9724";"0"
"C:\Program Files\WindowsPowerShell\Modules\Microsoft.PowerShell.Operation.Validation\1.0.1\Test\Modules\Example1.Diagnostics\Diagnostics\Simple\Example1.Diagnostics.Tests.ps1";"85EC948F272EEC9BBD24030105548D87B3F697002416AC4692E389D315CDD534";"0"
"C:\Program Files\WindowsPowerShell\Modules\Microsoft.PowerShell.Operation.Validation\1.0.1\Test\Modules\Example2.Diagnostics\1.0.1\Diagnostics\Simple\Example2.Diagnostics.Tests.ps1";"85EC948F272EEC9BBD24030105548D87B3F697002416AC4692E389D315CDD534";"0"
"C:\Program Files\WindowsPowerShell\Modules\Microsoft.PowerShell.Operation.Validation\1.0.1\Test\Modules\Example3.Diagnostics\1.1.1\Diagnostics\Simple\Example3A.Diagnostics.Tests.ps1";"85EC948F272EEC9BBD24030105548D87B3F697002416AC4692E389D315CDD534";"0"
"C:\Program Files\WindowsPowerShell\Modules\Microsoft.PowerShell.Operation.Validation\1.0.1\Test\Modules\Example3.Diagnostics\2.0.1\Diagnostics\Simple\Example3B.Diagnostics.Tests.ps1";"85EC948F272EEC9BBD24030105548D87B3F697002416AC4692E389D315CDD534";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices.VSCode\docs\Close-VSCodeHtmlContentView.md";"C475A7FFCFE53FAF28B4D0F19B9FA339FD811B34A256D004650DB5727CCE0B6B";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices.VSCode\docs\Close-VSCodeHtmlContentView.md";"C475A7FFCFE53FAF28B4D0F19B9FA339FD811B34A256D004650DB5727CCE0B6B";"0"
"C:\Program Files\Git\usr\ssl\misc\tsget";"88CB72B592C09801C8FC164A0BE25836D6DDD6CEB703C8AF81914CF733266C5D";"0"
"C:\Program Files\Git\usr\ssl\misc\tsget.pl";"88CB72B592C09801C8FC164A0BE25836D6DDD6CEB703C8AF81914CF733266C5D";"0"
"C:\Program Files\Microsoft VS Code\resources\app\extensions\github-authentication\media\icon.png";"1440772D8EF78C2F031C13DF62E721422EC1CE8C1B82A76C5260AD0056DD58DB";"0"
"C:\Program Files\Microsoft VS Code\resources\app\extensions\microsoft-authentication\media\icon.png";"1440772D8EF78C2F031C13DF62E721422EC1CE8C1B82A76C5260AD0056DD58DB";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\Third Party Notices.txt";"13DE5D1CA9C9E5D7F8A3622573C998D17401FEEEA179924B129FA0D03EAB3866";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\Third Party Notices.txt";"13DE5D1CA9C9E5D7F8A3622573C998D17401FEEEA179924B129FA0D03EAB3866";"0"
"C:\Program Files\Microsoft VS Code\resources\app\extensions\git\resources\icons\git.png";"A6DF2FB8C4B89A8E76C9FBF7B0B9E5D26266C2014A6493F14800D7B4E184BD70";"0"
"C:\Program Files\Microsoft VS Code\resources\app\extensions\git-base\resources\icons\git.png";"A6DF2FB8C4B89A8E76C9FBF7B0B9E5D26266C2014A6493F14800D7B4E184BD70";"0"
"C:\Program Files\JetBrains\docs\ConvertFrom-ScriptExtent.md";"54B4BADBF3DAD91C3AFDA778FE3C667F9BDA1F6BB01F7125EBA8677339782E68";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\docs\ConvertFrom-ScriptExtent.md";"54B4BADBF3DAD91C3AFDA778FE3C667F9BDA1F6BB01F7125EBA8677339782E68";"0"
"C:\Program Files\Git\usr\share\vim\vim82\tutor\tutor";"BB87D97B7488F7EDE8B34273D0996D3F6E1766CCBB4843A6FD85BBFC32B968E1";"0"
"C:\Program Files\Git\usr\share\vim\vim82\tutor\tutor.utf-8";"BB87D97B7488F7EDE8B34273D0996D3F6E1766CCBB4843A6FD85BBFC32B968E1";"0"
"C:\Program Files\Git\usr\share\vim\vim82\tutor\tutor.hu";"32E36B40337BC32CC40F91C0DCA0024973BB208AD8C72B301DE9EAE8D55C6D74";"0"
"C:\Program Files\Git\usr\share\vim\vim82\tutor\tutor.hu.cp1250";"32E36B40337BC32CC40F91C0DCA0024973BB208AD8C72B301DE9EAE8D55C6D74";"0"
"C:\Program Files\Git\usr\share\vim\vim82\tutor\tutor.nb";"80F6849A7AC19ED4C50A2D9613CF86A187FB27B1658AB1798E804745FB113429";"0"
"C:\Program Files\Git\usr\share\vim\vim82\tutor\tutor.no";"80F6849A7AC19ED4C50A2D9613CF86A187FB27B1658AB1798E804745FB113429";"0"
"C:\Program Files\Git\usr\share\vim\vim82\tutor\tutor.nb.utf-8";"4DFA3C67E4C068E10CAEA75BB9BD64B1B9E70015BAC8E85AC881017E167E1C5F";"0"
"C:\Program Files\Git\usr\share\vim\vim82\tutor\tutor.no.utf-8";"4DFA3C67E4C068E10CAEA75BB9BD64B1B9E70015BAC8E85AC881017E167E1C5F";"0"
"C:\Program Files\Git\usr\share\vim\vim82\tutor\tutor.zh.utf-8";"CF15754674D0567A7EFDFD499E84F4DA54F5CF09EA83D9409AE32D9421761456";"0"
"C:\Program Files\Git\usr\share\vim\vim82\tutor\tutor.zh_tw.utf-8";"CF15754674D0567A7EFDFD499E84F4DA54F5CF09EA83D9409AE32D9421761456";"0"
"C:\Program Files\IIS\Microsoft Web Deploy\Microsoft.Web.Deployment.Tracing.dll";"369443A03CC74D6BF3EEE58D8B776931849ED57EDBA13EC5DDD2E81D12E576FA";"0"
"C:\Program Files\IIS\Microsoft Web Deploy V3\Microsoft.Web.Deployment.Tracing.dll";"369443A03CC74D6BF3EEE58D8B776931849ED57EDBA13EC5DDD2E81D12E576FA";"0"
"C:\Program Files\IIS\Microsoft Web Deploy V3\Microsoft.Diagnostics.Tracing.EventSource.dll";"F9836C19B55583433141CBC1AE4542E65919ABB0753E806B29740A732526B685";"0,02"
"C:\Program Files\IIS Express\Microsoft.Diagnostics.Tracing.EventSource.dll";"F9836C19B55583433141CBC1AE4542E65919ABB0753E806B29740A732526B685";"0,02"
"C:\Program Files\IIS\Microsoft Web Deploy V3\Microsoft.VisualStudio.RemoteControl.dll";"843CA8A9F6459C26B2E810BC71B6211C1F05F9164AF2408336833BCF4863A270";"0,01"
"C:\Program Files\IIS Express\Microsoft.VisualStudio.RemoteControl.dll";"843CA8A9F6459C26B2E810BC71B6211C1F05F9164AF2408336833BCF4863A270";"0,01"
"C:\Program Files\JetBrains\PowerShellEditorServices\bin\Common\System.Threading.Channels.dll";"CD3E235AFF6603D9632418835B9A6442A5EB24C779216B14ECB43D3678DD8A8B";"0,01"
"C:\Program Files\JetBrains\PowerShellEditorServices\PowerShellEditorServices\bin\Common\System.Threading.Channels.dll";"CD3E235AFF6603D9632418835B9A6442A5EB24C779216B14ECB43D3678DD8A8B";"0,01"
"C:\Program Files\IIS\Microsoft Web Deploy V3\Microsoft.VisualStudio.Telemetry.dll";"8FC8B1F04F712794CC29DEF84534C583DD8E3B5840F4E031E89BC55FAF70D222";"0,11"
"C:\Program Files\IIS Express\Microsoft.VisualStudio.Telemetry.dll";"8FC8B1F04F712794CC29DEF84534C583DD8E3B5840F4E031E89BC55FAF70D222";"0,11"
"C:\Program Files\IIS\Microsoft Web Deploy V3\Microsoft.VisualStudio.Utilities.Internal.dll";"4100BEBB3D8F3294D3BD8A7E16E663728F7E6D6B93E5D5F9004CEE45925DA1E3";"0"
"C:\Program Files\IIS Express\Microsoft.VisualStudio.Utilities.Internal.dll";"4100BEBB3D8F3294D3BD8A7E16E663728F7E6D6B93E5D5F9004CEE45925DA1E3";"0"
"C:\Program Files\IIS\Microsoft Web Deploy V3\Newtonsoft.Json.dll";"B624949DF8B0E3A6153FDFB730A7C6F4990B6592EE0D922E1788433D276610F3";"0,08"
"C:\Program Files\IIS Express\Newtonsoft.Json.dll";"B624949DF8B0E3A6153FDFB730A7C6F4990B6592EE0D922E1788433D276610F3";"0,08"
"C:\Program Files\JetBrains\docs\ConvertTo-ScriptExtent.md";"A7B3D854F46FFB96FAA462C8F85F7F6732DF3B3AA9EF3494A794EA7614F3FD4E";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\docs\ConvertTo-ScriptExtent.md";"A7B3D854F46FFB96FAA462C8F85F7F6732DF3B3AA9EF3494A794EA7614F3FD4E";"0"
"C:\Program Files\JetBrains\docs\Find-Ast.md";"7F4975D470D49F155465E6F09A14C3BCDD48EA8FA5E6651AD474B34CE640E3F2";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\docs\Find-Ast.md";"7F4975D470D49F155465E6F09A14C3BCDD48EA8FA5E6651AD474B34CE640E3F2";"0"
"C:\Program Files\JetBrains\docs\Import-EditorCommand.md";"BEE186DAAC696B95D9024EB82E3E5EC77FCCCD4604797B9AFF8F935C632297DB";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\docs\Import-EditorCommand.md";"BEE186DAAC696B95D9024EB82E3E5EC77FCCCD4604797B9AFF8F935C632297DB";"0"
"C:\Program Files\JetBrains\docs\Join-ScriptExtent.md";"7D8774448F3DA7A02642AF2968A2502860BEA00933DBED0C36263EDB256C1F56";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\docs\Join-ScriptExtent.md";"7D8774448F3DA7A02642AF2968A2502860BEA00933DBED0C36263EDB256C1F56";"0"
"C:\Program Files\JetBrains\docs\Out-CurrentFile.md";"ABC4A94CFCD7BE2F06FDB702EFDA94E104B5BD4710D1A16214CB9C6EA2E244CC";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\docs\Out-CurrentFile.md";"ABC4A94CFCD7BE2F06FDB702EFDA94E104B5BD4710D1A16214CB9C6EA2E244CC";"0"
"C:\Program Files\JetBrains\docs\Register-EditorCommand.md";"E2B4840D9D937158146F00065EA1ABA3A448A4FCEBBF1CC303A022300CBBCE25";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\docs\Register-EditorCommand.md";"E2B4840D9D937158146F00065EA1ABA3A448A4FCEBBF1CC303A022300CBBCE25";"0"
"C:\Program Files\JetBrains\docs\Set-ScriptExtent.md";"81DE57D584B90E5A833800CED484BA65D8243629DD097BB3B006AA314A5A4C5C";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\docs\Set-ScriptExtent.md";"81DE57D584B90E5A833800CED484BA65D8243629DD097BB3B006AA314A5A4C5C";"0"
"C:\Program Files\JetBrains\docs\Test-ScriptExtent.md";"12AC36E7E15FD9299BABB0C992965740F4C0ECB1A57078FCBC8C80C008A2B076";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\docs\Test-ScriptExtent.md";"12AC36E7E15FD9299BABB0C992965740F4C0ECB1A57078FCBC8C80C008A2B076";"0"
"C:\Program Files\JetBrains\IntelliJ IDEA Community Edition 2021.3.1\plugins\PowerShell\lib\LanguageHost\modules\Plaster\Plaster.cat";"890F50DA471D563DE3E306013F74C37BF696ACA2071790C4CA1919A0B20F9C1E";"0"
"C:\Program Files\JetBrains\Plaster\1.1.3\Plaster.cat";"890F50DA471D563DE3E306013F74C37BF696ACA2071790C4CA1919A0B20F9C1E";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\Plaster\1.1.3\Plaster.cat";"890F50DA471D563DE3E306013F74C37BF696ACA2071790C4CA1919A0B20F9C1E";"0"
"C:\Program Files\JetBrains\IntelliJ IDEA Community Edition 2021.3.1\plugins\PowerShell\lib\LanguageHost\modules\Plaster\Schema\PlasterManifest-v1.xsd";"B9E5EE4EF6AFF8DC6C440F1C2C44605E0A1BDD329285C2EE03E3FA9C4E968132";"0"
"C:\Program Files\JetBrains\Plaster\1.1.3\Schema\PlasterManifest-v1.xsd";"B9E5EE4EF6AFF8DC6C440F1C2C44605E0A1BDD329285C2EE03E3FA9C4E968132";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\Plaster\1.1.3\Schema\PlasterManifest-v1.xsd";"B9E5EE4EF6AFF8DC6C440F1C2C44605E0A1BDD329285C2EE03E3FA9C4E968132";"0"
"C:\Program Files\JetBrains\IntelliJ IDEA Community Edition 2021.3.1\plugins\PowerShell\lib\LanguageHost\modules\Plaster\Templates\AddPSScriptAnalyzerSettings\plasterManifest.xml";"5F2DB19ACA66263D11E7CB9FF9DED9C6B20B27F767378DD1C10CDE53B33C5644";"0"
"C:\Program Files\JetBrains\Plaster\1.1.3\Templates\AddPSScriptAnalyzerSettings\plasterManifest.xml";"5F2DB19ACA66263D11E7CB9FF9DED9C6B20B27F767378DD1C10CDE53B33C5644";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\Plaster\1.1.3\Templates\AddPSScriptAnalyzerSettings\plasterManifest.xml";"5F2DB19ACA66263D11E7CB9FF9DED9C6B20B27F767378DD1C10CDE53B33C5644";"0"
"C:\Program Files\JetBrains\IntelliJ IDEA Community Edition 2021.3.1\plugins\PowerShell\lib\LanguageHost\modules\Plaster\Templates\AddPSScriptAnalyzerSettings\PSScriptAnalyzerSettings.psd1";"0C0857CCB2737DB0B89AF2882BDC940B1D66A71726A6DF81BFBE79E321FBA03E";"0"
"C:\Program Files\JetBrains\Plaster\1.1.3\Templates\AddPSScriptAnalyzerSettings\PSScriptAnalyzerSettings.psd1";"0C0857CCB2737DB0B89AF2882BDC940B1D66A71726A6DF81BFBE79E321FBA03E";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\Plaster\1.1.3\Templates\AddPSScriptAnalyzerSettings\PSScriptAnalyzerSettings.psd1";"0C0857CCB2737DB0B89AF2882BDC940B1D66A71726A6DF81BFBE79E321FBA03E";"0"
"C:\Program Files\JetBrains\IntelliJ IDEA Community Edition 2021.3.1\plugins\PowerShell\lib\LanguageHost\modules\Plaster\Templates\NewPowerShellScriptModule\Module.psm1";"99BBB954606A4E19A0672225185E41BD9A621DDB2643DEDAA27EE6529C5F83FF";"0"
"C:\Program Files\JetBrains\Plaster\1.1.3\Templates\NewPowerShellScriptModule\Module.psm1";"99BBB954606A4E19A0672225185E41BD9A621DDB2643DEDAA27EE6529C5F83FF";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\Plaster\1.1.3\Templates\NewPowerShellScriptModule\Module.psm1";"99BBB954606A4E19A0672225185E41BD9A621DDB2643DEDAA27EE6529C5F83FF";"0"
"C:\Program Files\JetBrains\IntelliJ IDEA Community Edition 2021.3.1\plugins\PowerShell\lib\LanguageHost\modules\Plaster\Templates\NewPowerShellScriptModule\plasterManifest.xml";"15A78E521A44AA2CDA3CF11FCFC10E541E4B698FA86C788D8A9E5FC716AF4FC1";"0"
"C:\Program Files\JetBrains\Plaster\1.1.3\Templates\NewPowerShellScriptModule\plasterManifest.xml";"15A78E521A44AA2CDA3CF11FCFC10E541E4B698FA86C788D8A9E5FC716AF4FC1";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\Plaster\1.1.3\Templates\NewPowerShellScriptModule\plasterManifest.xml";"15A78E521A44AA2CDA3CF11FCFC10E541E4B698FA86C788D8A9E5FC716AF4FC1";"0"
"C:\Program Files\JetBrains\IntelliJ IDEA Community Edition 2021.3.1\plugins\PowerShell\lib\LanguageHost\modules\Plaster\Templates\NewPowerShellScriptModule\test\Module.T.ps1";"0CDDEC5A2CC29679CBC635DCA9E854E5586609DAC48481E246BB107EFCFECD6F";"0"
"C:\Program Files\JetBrains\Plaster\1.1.3\Templates\NewPowerShellScriptModule\test\Module.T.ps1";"0CDDEC5A2CC29679CBC635DCA9E854E5586609DAC48481E246BB107EFCFECD6F";"0"
"C:\Program Files\JetBrains\PowerShellEditorServices\Plaster\1.1.3\Templates\NewPowerShellScriptModule\test\Module.T.ps1";"0CDDEC5A2CC29679CBC635DCA9E854E5586609DAC48481E246BB107EFCFECD6F";"0"
"C:\Program Files\JetBrains\IntelliJ IDEA Community Edition 2021.3.1\plugins\PowerShell\lib\LanguageHost\modules\PowerShellEditorServices\bin\Desktop\Newtonsoft.Json.dll";"973FD70CE48E5AC433A101B42871680C51E2FEBA2AEEC3D400DEA4115AF3A278";"0,08"
"C:\Program Files\JetBrains\IntelliJ IDEA Community Edition 2021.3.1\plugins\PowerShell\lib\LanguageHost\modules\PSScriptAnalyzer\Newtonsoft.Json.dll";"973FD70CE48E5AC433A101B42871680C51E2FEBA2AEEC3D400DEA4115AF3A278";"0,08"
"C:\Program Files\JetBrains\IntelliJ IDEA Community Edition 2021.3.1\plugins\PowerShell\lib\LanguageHost\modules\PSScriptAnalyzer\PSv3\Newtonsoft.Json.dll";"973FD70CE48E5AC433A101B42871680C51E2FEBA2AEEC3D400DEA4115AF3A278";"0,08"
"C:\Program Files\JetBrains\IntelliJ IDEA Community Edition 2021.3.1\plugins\PowerShell\lib\LanguageHost\modules\PSScriptAnalyzer\PSv4\Newtonsoft.Json.dll";"973FD70CE48E5AC433A101B42871680C51E2FEBA2AEEC3D400DEA4115AF3A278";"0,08"
"C:\Program Files\JetBrains\IntelliJ IDEA Community Edition 2021.3.1\plugins\PowerShell\lib\LanguageHost\modules\PSScriptAnalyzer\Settings\desktop-3.0-windows.json";"60AAE851911741248D3414925CBAF4C59E8743EFAF5A5005ED129DB257DC4C4F";"0,13"
"C:\Program Files\JetBrains\PowerShellEditorServices\PSScriptAnalyzer\1.20.0\Settings\desktop-3.0-windows.json";"60AAE851911741248D3414925CBAF4C59E8743EFAF5A5005ED129DB257DC4C4F";"0,13"
"C:\Program Files\JetBrains\PSScriptAnalyzer\1.20.0\Settings\desktop-3.0-windows.json";"60AAE851911741248D3414925CBAF4C59E8743EFAF5A5005ED129DB257DC4C4F";"0,13"
"C:\Program Files\JetBrains\IntelliJ IDEA Community Edition 2021.3.1\plugins\PowerShell\lib\LanguageHost\modules\PSScriptAnalyzer\Settings\desktop-4.0-windows.json";"D11970A52C011335E3F93DEA7F3DA887428CAF1F12807A803EC65A8068B77BA8";"0,14"
"C:\Program Files\JetBrains\PowerShellEditorServices\PSScriptAnalyzer\1.20.0\Settings\desktop-4.0-windows.json";"D11970A52C011335E3F93DEA7F3DA887428CAF1F12807A803EC65A8068B77BA8";"0,14"
"C:\Program Files\JetBrains\PSScriptAnalyzer\1.20.0\Settings\desktop-4.0-windows.json";"D11970A52C011335E3F93DEA7F3DA887428CAF1F12807A803EC65A8068B77BA8";"0,14"
"C:\Program Files\JetBrains\IntelliJ IDEA Community Edition 2021.3.1\plugins\PowerShell\lib\LanguageHost\modules\PSScriptAnalyzer\Settings\desktop-5.1.14393.206-windows.json";"B829FF1493CADD5284C5BC326487107A0617B0B8C3799C5B8DBFCBB78AC8F652";"0,22"
"C:\Program Files\JetBrains\PowerShellEditorServices\PSScriptAnalyzer\1.20.0\Settings\desktop-5.1.14393.206-windows.json";"B829FF1493CADD5284C5BC326487107A0617B0B8C3799C5B8DBFCBB78AC8F652";"0,22"
"C:\Program Files\JetBrains\PSScriptAnalyzer\1.20.0\Settings\desktop-5.1.14393.206-windows.json";"B829FF1493CADD5284C5BC326487107A0617B0B8C3799C5B8DBFCBB78AC8F652";"0,22"
"C:\Program Files\JetBrains\jdk-17.0.1\LICENSE";"4D156EECBF6CA462D8CF772552FFF874B167F87DEF9566837FB8E4FB347F29A5";"0"
"C:\Program Files\JetBrains\jdk-17.0.1\legal\java.base\LICENSE";"4D156EECBF6CA462D8CF772552FFF874B167F87DEF9566837FB8E4FB347F29A5";"0"
